119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
119.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.6823111111111111,0.46577777777777796,0.2350222222222223,0.29914061432098776,0.1576757728395061,0.2409167328395062,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
120.0,3.296,3.264,3.456,-0.224,-0.288,-1.76,0.34835443037974695,0.6578227848101261,0.383594936708861,0.39178984906265035,0.17943971543021978,0.2495836333920843,1.0,
121.0,4.064,1.056,3.936,-1.76,-0.928,-2.112,0.7586666666666669,0.3553333333333335,0.22333333333333338,0.6408515555555555,0.08666622222222224,0.5639035555555555,1.0,
