id,max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,var_x,var_y,var_z,activity,isFall,timestamp,duration
68,1.696,0.544,0.256,0.672,0.064,-0.288,0.9331809523809522,0.2867809523809526,0.008228571428571427,0.04332249106575963,0.006591123446712017,0.00963590965986394,Go Down Stairs,0,1521640677.776,4.940999984741211
69,1.696,0.544,0.192,0.672,0.096,-0.288,0.9323076923076914,0.27076923076923093,0.03723076923076925,0.026388828402366886,0.004508023668639067,0.006461254437869841,Go Down Stairs,0,1521640680.276,4.7209999561309814
70,1.12,0.384,0.128,0.672,0.096,-0.224,0.9217094017094009,0.26119658119658135,-0.008478632478632476,0.005675573672291623,0.0020472519541237483,0.006588488859668348,Go Up Stairs,0,1521640705.8,4.998000144958496
71,1.152,0.384,0.128,0.672,0.096,-0.224,0.9179999999999995,0.2665714285714288,-0.02514285714285714,0.011099999999999994,0.0027865306122448912,0.007175836734693882,Go Up Stairs,0,1521640708.3,4.958000183105469
72,1.184,0.352,0.128,0.704,0.16,-0.128,0.9325283018867916,0.27803773584905683,-0.04135849056603776,0.01194870202919188,0.0018038476326094686,0.004056720541117834,Go Up Stairs,0,1521640710.8,4.998000144958496
73,1.312,0.448,0.096,0.64,0.16,-0.128,0.9325714285714283,0.28457142857142875,-0.032857142857142876,0.015503673469387757,0.0023288163265306125,0.004652979591836732,Go Up Stairs,0,1521640713.3,4.947999954223633
74,1.44,0.448,0.096,0.64,0.16,-0.128,0.9195213675213669,0.2729572649572652,0.02680341880341882,0.014132830740010245,0.002653169113887062,0.003325063919935717,Go Up Stairs,0,1521640715.8,4.974999904632568
75,1.28,0.384,0.128,0.8,0.192,-0.064,0.9219310344827579,0.26813793103448297,0.03420689655172416,0.0033353055885850195,0.0011238430439952424,0.0014075434007134364,Go Down Stairs,0,1521640728.705,4.999000072479248
76,1.44,0.512,0.192,0.736,0.096,-0.064,0.9152542372881356,0.2820338983050848,0.03742372881355935,0.01324500316001149,0.004737286986498142,0.0036673967250790006,Go Down Stairs,0,1521640731.205,4.9690001010894775
77,1.6,0.544,0.256,0.672,0.096,-0.128,0.9015172413793099,0.29324137931034494,0.04579310344827589,0.02373342211652793,0.006602045184304393,0.006377474435196195,Go Down Stairs,0,1521640733.705,4.947999954223633
78,1.76,0.544,0.256,0.672,-0.032,-0.384,0.8916756756756746,0.29290090090090104,0.03459459459459461,0.038422813732651565,0.008195656846035215,0.010094889700511327,Go Down Stairs,0,1521640736.205,4.986999988555908
79,2.24,0.544,0.288,0.576,-0.032,-0.384,0.8963298969072161,0.2767835051546394,0.026391752577319596,0.06039477776596877,0.008129530449569577,0.011401454777340841,Go Down Stairs,0,1521640738.705,4.996999979019165
80,2.24,0.512,0.288,0.576,0.16,-0.256,0.9139340659340651,0.2556483516483518,0.05696703296703301,0.03479819345489679,0.0021941620577224956,0.005779460451636287,Go Down Stairs,0,1521640741.205,4.736999988555908
81,1.536,2.144,1.152,-0.256,0.0,-0.192,0.7773451327433623,0.5006725663716813,0.17840707964601782,0.12936257999843376,0.17467664499960842,0.0673992325162503,Run-Flat Ground,0,1521640941.629,4.979000091552734
82,1.536,2.144,1.152,-0.352,0.0,-0.192,0.5605517241379304,0.7428965517241374,0.3737931034482756,0.1804620404280616,0.20906912722948856,0.07248506064209277,Run-Flat Ground,0,1521640944.129,4.958000183105469
83,1.952,2.56,1.12,-0.48,-0.096,-0.256,0.48093203883495145,0.7959611650485432,0.3976699029126212,0.2516148206239986,0.32588411499670106,0.08302556093882553,Run-Flat Ground,0,1521640946.629,4.940000057220459
84,1.952,2.56,1.12,-0.48,-0.096,-0.256,0.5469090909090907,0.7774545454545447,0.3316363636363638,0.25890062809917364,0.34681388429752064,0.0921176859504132,Run-Flat Ground,0,1521640949.129,4.979000091552734
85,1.92,2.72,1.12,-0.544,0.032,-0.224,0.5763232323232322,0.7615353535353532,0.30674747474747494,0.2786209864299561,0.2981594204672992,0.07790695643301704,Run-Flat Ground,0,1521640951.629,4.958999872207642
86,1.92,2.72,1.376,-0.544,0.0,-0.224,0.5915897435897431,0.7201367521367515,0.38153846153846155,0.3168731308349769,0.36534261377748517,0.10653370151216306,Run-Flat Ground,0,1521640954.129,4.999000072479248
87,1.856,2.688,1.376,-0.48,0.0,-0.128,0.5728627450980391,0.7284705882352935,0.4950588235294114,0.267615569396386,0.3294705236447518,0.10450232987312574,Run-Flat Ground,0,1521640956.629,4.960000038146973
88,1.824,2.688,1.376,-0.48,0.032,-0.128,0.5632,0.7351466666666663,0.5905066666666664,0.28352512,0.2890403384888889,0.11704438328888889,Run-Flat Ground,0,1521640959.129,4.999000072479248
89,1.76,2.336,1.408,-0.48,0.032,-0.16,0.5477647058823532,0.6742588235294117,0.5466352941176469,0.26408145051903104,0.29249748595155695,0.14199173757785466,Run-Flat Ground,0,1521640961.629,4.979000091552734
90,1.76,2.528,1.472,-0.576,0.0,-0.16,0.4880776699029124,0.7838446601941741,0.5042330097087376,0.2863366153266094,0.3702281700443016,0.13471994570647558,Run-Flat Ground,0,1521640964.129,4.999000072479248
91,2.144,2.912,1.472,-0.576,0.0,-0.128,0.4694545454545454,0.8138181818181813,0.4792727272727271,0.3266262479338844,0.4515792396694215,0.1257420165289256,Run-Flat Ground,0,1521640966.629,4.95799994468689
92,2.656,2.912,2.176,-0.576,-0.064,-0.192,0.6987540983606556,0.7359999999999995,0.4868196721311478,0.5121403493684492,0.5270746229508196,0.20822837731792523,Run-Flat Ground,0,1521640969.129,4.95799994468689
93,2.656,2.656,2.176,-0.32,-0.064,-0.192,0.935466666666666,0.5376000000000002,0.3376000000000001,0.21232184888888891,0.17420970666666633,0.17522090666666684,Run-Flat Ground,0,1521640971.629,4.2179999351501465
94,1.888,2.656,1.088,-0.704,-0.224,-0.288,0.7784727272727268,0.5410909090909091,0.21236363636363653,0.29785570380165277,0.35811226446281,0.07804234049586775,Run Up Stairs,0,1521641208.6109998,4.999000072479248
95,1.952,2.656,1.344,-0.704,-0.224,-0.384,0.5953267326732674,0.8161584158415839,0.3491485148514852,0.41651614077051263,0.5068622323301635,0.15901602744828944,Run Up Stairs,0,1521641211.1109998,4.9790003299713135
96,1.952,2.592,1.344,-0.576,-0.16,-0.384,0.5213658536585367,0.7851707317073165,0.37775609756097583,0.28211169541939324,0.4501652635336108,0.167647257584771,Run Up Stairs,0,1521641213.6109998,4.959000110626221
97,1.792,2.592,1.28,-0.576,0.032,-0.064,0.6027755102040819,0.6641632653061227,0.29910204081632663,0.24004845980841338,0.3443369529362765,0.10990449979175346,Run Up Stairs,0,1521641216.1109998,3.879000186920166
98,2.432,2.464,0.896,-1.12,-0.288,-0.416,0.8747610619469023,0.41203539823008867,0.10166371681415934,0.1964559517581643,0.1714544412248414,0.04754314355078706,Run Up Stairs,0,1521641228.651,4.966000080108643
99,2.432,3.232,1.6,-1.12,-0.288,-0.512,0.6723047619047622,0.6201904761904761,0.2063238095238096,0.46523724045351456,0.42534777324263046,0.15904145705215428,Run Up Stairs,0,1521641231.151,4.980999946594238
100,1.76,3.232,1.6,-0.896,-0.256,-0.512,0.4476363636363636,0.7287272727272721,0.3370909090909093,0.4762878677685951,0.4762234710743803,0.1846679008264462,Run Up Stairs,0,1521641233.651,4.940999984741211
101,1.76,2.112,1.312,-0.896,-0.032,-0.384,0.6793846153846153,0.5204395604395599,0.21872527472527475,0.2745912696534236,0.21359593865475152,0.08721472672382562,Run Up Stairs,0,1521641236.151,4.739000082015991
