id,max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,var_x,var_y,var_z,activity,isFall
131,3.1408611792214076,0.46088225410917716,1.63764928479551,-1.533154876812787,-3.1429665682687404,-2.8918564168202323,0.12506082237832528,-0.9846761574985224,-0.17154602523096438,1.2154921686197868,0.8333128924725509,1.1527416093094716,Fall,1
132,2.1472904192877293,1.1253778502527236,1.2161350578358359,-2.127081986258402,-3.291448019686008,-1.7486876311025343,0.21291680012891848,-1.0993554897636333,-0.14408000195004206,1.0691205841145046,1.2502618557311185,0.6222388833700679,Fall,1
133,2.1532195142295443,0.3886383963016872,1.6820990318919617,-2.1045029858039337,-2.8680319302049244,-2.048143935808052,0.20457443674005735,-1.1849454575120153,0.10223358738877997,0.889773939354045,0.9364698713282972,0.8780975811250448,Fall,1
134,1.7676257668725983,0.37228883451964334,1.792565743479018,-1.6248377495162063,-2.6024206642792516,-2.006386558161475,0.1533735555507779,-0.9628549735177392,-0.0844121843126162,0.7148931810694821,0.6083615953311117,0.8772868398175804,Fall,1
135,2.096917376616957,1.0868571946309684,2.7036578505644124,-1.6130201496110395,-3.047610436291354,-1.9317971163153471,0.16084565112153346,-0.9799204212070072,0.12437148729009599,0.7395399778529504,1.1965701993728426,1.1401620594302646,Fall,1
136,1.5549409895561643,1.3812819119968407,1.531555171968231,-1.2905266904741841,-3.4032547507740936,-2.2833253979899397,0.22111012275046185,-0.935955704571339,-0.17248365088755696,0.7857409967539135,1.3825523720318185,1.0971485232287788,Fall,1
137,1.123343347312448,0.7981982716036725,1.7333896376583782,-2.246572281541853,-2.847980911474811,-1.9492397470540215,0.0023046050784010625,-1.239609603392173,-0.10279453001701083,0.7029910653250552,0.6499064307420647,0.9667714770890105,Fall,1
138,1.7046887760179106,1.2499469521728952,2.4143161181872688,-1.8873289823431694,-1.9816527131264796,-2.531601945141295,-0.12507077406127962,-0.7087158636086945,-0.10456784471713791,0.9039261459378531,0.8746203719769807,1.1626539413136443,Fall,1
139,1.0698988245192285,0.775724370409462,1.5542753185827922,-1.6409418102282987,-2.613051893640229,-1.359114572013022,-0.32101676495772824,-0.8344086679825795,-0.22263917013668133,0.707358851381338,0.8058917899332172,0.49800492735544594,Fall,1
140,0.192,-0.768,0.288,0,-0.96,-0.192,0.07314285714285715,-0.8960000000000005,-0.0579047619047619,0.0034272653061224495,0.0025356190476190487,0.021027990929705215,Fall,1
141,1.8945836373909215,0.8807786784568656,2.463600462119413,-1.8631967593534975,-4.410910415840402,-2.7261828312420517,-0.0798975486304476,-1.001810843201241,-0.17206463189269536,0.6992040003171917,1.0515439642674371,1.0290322917715333,Fall,1
142,2.7833250948388306,1.291759966539078,1.6652303040891057,-2.444286924348997,-2.6409702551405467,-2.2761838436714763,0.2745842155680662,-0.9811853654749275,-0.30954118880751047,1.2312369681402608,1.006794182890045,0.8418583406214233,Fall,1
143,1.9985578461542,1.0911901477442019,2.1706994854946626,-2.0910651565054867,-3.4110102722097957,-2.2342816722134655,-0.08078872468414196,-1.2694028322206792,-0.09690855122972182,0.7608726472835469,1.0426793135584382,0.749358546602486,Fall,1
144,1.5090508667660487,1.0544895967743937,2.3984639325456465,-2.859606481232232,-3.1876491874578097,-2.3435693393459816,-0.1471669115080165,-1.0148346807947861,-0.05892361746022521,0.8835374005534297,0.8016914412726465,0.8574729862311953,Fall,1
145,3.100808464094859,0.736875143174309,2.1708038732521624,-1.4770459591210774,-2.7802223363046616,-1.7255338371561426,0.20054557748052992,-0.9351313314750914,0.07784144885721048,1.0560779246884942,0.8149453765166003,0.9594888310964607,Fall,1
146,2.0841441888482137,1.3338761275730024,2.3261305631440377,-2.1206366433329418,-2.838509751737228,-2.8879935037663413,-0.0524762518346645,-0.9212104656277252,-0.06271639550583316,0.8188703945685545,0.8211423794572373,1.0121174844558454,Fall,1
147,2.393274338832699,0.7920703878627267,2.064849397449286,-2.160510487820974,-3.083030711272606,-2.820646729415596,0.11897138791320047,-1.0632110968398396,-0.08199802086750342,1.0304820583473768,0.6179017066751963,1.108534687461493,Fall,1
148,1.7876050565237858,1.6357943825918624,1.4619305968247092,-2.8028115787269012,-2.3419091889316084,-2.5695361139671276,-0.04924609773449724,-0.7497609456840058,-0.42886523232782775,0.7766479385040035,0.9223888993718545,1.2100663551903457,Fall,1
149,1.699279277994357,1.587013024394257,2.7303634623656343,-1.7970835099104447,-2.6341200418861983,-2.437933923856355,0.15665141423896234,-0.8751789469975808,-0.11228654703835092,0.6802763941920567,1.0268064763780478,0.9234093049316129,Fall,1
150,2.565956388455698,1.067273600426153,1.9607460730326367,-2.403155319550552,-2.816798179788635,-2.421023611513341,-0.11827968940081027,-0.8496336803830943,-0.23606626989485807,1.0438091280202801,0.8168125213150436,0.744343178404174,Fall,1
151,0.096,-0.896,-0.064,0.064,-0.96,-0.192,0.07466666666666671,-0.9450666666666666,-0.12160000000000008,0.0002275555555555555,0.000357262222222221,0.0008465066666666665,Fall,1
152,2.3651642018183017,1.6391644984676974,3.1617948771789868,-1.9188411596426174,-3.287552610345721,-2.5479978131406664,0.13895612686443964,-0.954055089025983,-0.025107226792999978,0.8952425729994954,1.147953561765855,1.1879370802823974,Fall with Wiggling Hands,1
153,2.6875684883900437,1.559691440474993,2.5045156286739396,-1.9378693447787265,-2.7907845655764603,-2.3056557641495568,0.20925178853520537,-0.8439396260299669,-0.0417358521332062,0.9466153740466376,0.7892817101433565,1.0724385599708401,Fall with Wiggling Hands,1
154,2.68538390801643,2.6127020573442716,2.658986343520544,-2.1546311876300894,-3.2708928781884508,-2.186540766765501,-0.06872066129598249,-0.825151293576191,-0.25053068469639134,1.0170612799628178,1.1593890773692739,0.8490949128919362,Fall with Wiggling Hands,1
155,2.953178960976853,1.48328724947594,2.197376447917029,-2.549377847953812,-3.5176326014778363,-2.3548247317084483,0.03368927767851898,-0.9461800324592438,-0.034699356343641685,1.066033540280798,1.1460414923958553,0.92431943659324,Fall with Wiggling Hands,1
156,2.294656852982236,1.260183700807026,2.5688257672630255,-2.538757661904794,-3.6236619380071846,-2.2594210227659293,0.08728431999238068,-0.9602099883796356,-0.20209911975670952,0.9499139045983006,1.1789285133900695,1.1257794763193603,Fall with Wiggling Hands,1
157,2.3703301314400935,1.1230179694990525,2.362549766727213,-2.1952301541287524,-3.1858983606906928,-2.963311129681913,0.06867468807098946,-0.9064416519636321,-0.10044959447209012,0.965632368564571,0.9362943933059278,0.8624451038457989,Fall with Wiggling Hands,1
158,2.924985281285013,2.0660993463698785,2.9248889077022495,-2.238298701586316,-2.9248239901808217,-1.791023138183316,0.08529320752180936,-0.9049566983817654,-0.12662820824692778,1.132075739256405,0.861800900082828,0.9266067345368468,Fall with Wiggling Hands,1
159,1.964311591056903,1.7549449672815256,2.1455131422279443,-3.140231664297128,-2.956090607566664,-2.1682130892748814,0.024347770795757222,-0.9747394943656772,-0.18777758450811033,1.1129106233772694,0.9853868606899582,0.7568064210014146,Fall with Wiggling Hands,1
160,2.2151536798858333,1.8468945069954605,2.9700220007335996,-1.8574449840756349,-2.977186068521026,-3.783635251756129,0.19759628749720493,-0.8789190213752456,-0.08501321210471809,0.743829630610254,0.9348111558940143,0.9743683521822879,Fall with Wiggling Hands,1
161,3.634574237320716,1.9189303071334847,1.8741400549705387,-2.407011318005489,-2.7672717282538795,-1.9852151315457371,0.14165843352812163,-0.8809180582795119,0.03371846364625202,0.9649861755237262,1.0415762490734,0.8378847134468294,Fall with Wiggling Hands,1
162,0.704,1.248,0.864,-0.224,-1.088,-0.32,0.09658181818181825,-0.9006545454545449,-0.1114181818181819,0.009345988760330578,0.055050917024793394,0.016732752396694216,Fall with Wiggling Hands,1
163,2.0090442146235787,1.8914668972389934,2.2425645924407016,-2.669779347282212,-3.172586596586804,-2.849236804444508,0.10549885728892218,-0.6307610763288161,-0.2979869573201436,0.8481260905908558,1.199530272842107,1.1598916944084792,Fall with Wiggling Hands,1
164,1.9854160644894867,2.3081206259761213,2.287127043662136,-2.3325623737421695,-2.573808441848758,-3.7160744336977087,0.05059248624907712,-0.5560117425064716,-0.06779313381853017,0.947328624447162,1.137221558708276,1.155690071638317,Fall with Wiggling Hands,1
165,2.02869133818351,2.179601927117745,1.5314093762191714,-2.3011583274032126,-3.407418412166702,-3.1611241170987956,-0.07701470625087503,-0.5967554416145289,-0.4308964934353806,0.7592950831535424,1.415836976520959,1.0094302850109804,Fall with Wiggling Hands,1
166,2.089938374952949,2.4454904123940344,3.577681104456587,-2.636746473125329,-2.7927256134873972,-3.061320739023826,0.031659143669206496,-0.48282602123086693,-0.22760261277650445,0.9882692439431263,1.3383223083033358,1.2692649431118024,Fall with Wiggling Hands,1
167,2.6688473845162712,1.6382316265645556,2.163207924415951,-2.640300263609662,-4.604578961259335,-3.5907007089467524,0.004058864861795762,-0.7428344877160629,-0.25211416954400206,1.0530220406662254,1.0513624904573866,1.2364453367518107,Fall with Wiggling Hands,1
168,2.438553089311224,1.4222557309200767,2.7828161401247353,-2.3236320082259425,-2.9312999629651486,-3.262338259505111,0.11281745060031265,-0.6452975980506538,-0.2594651274270997,1.0511288071708185,1.2356751155402308,1.7323848812722664,Fall with Wiggling Hands,1
169,2.665812425824866,2.111576996528546,2.2828474839339497,-2.8724871558993086,-2.6735063505448964,-2.3621348552647534,-0.18186711552570625,-0.6012138968591489,-0.3771702360786449,0.8118237668127188,0.939059259729156,1.0760026949917845,Fall with Wiggling Hands,1
170,2.1222399036860504,1.7906326596454707,2.5436566953862316,-2.504305538146224,-3.7959355866205975,-2.680803182619519,0.146473015121481,-0.49414791603164104,-0.32186917399958337,1.0134925629077793,1.254287332482301,1.0213190012825115,Fall with Wiggling Hands,1
171,2.263775090359998,2.0162268489739708,2.990037125988807,-2.260303672994044,-3.3610644650979062,-3.4091303249673324,0.1073310062792889,-0.5989286025967635,-0.4879516123317807,1.075880067491273,1.1432248617438145,1.29643623034261,Fall with Wiggling Hands,1
172,2.5796717355747782,1.7531374683228078,1.7218653243217878,-1.9677931998443254,-3.2412900123966586,-2.748374350455609,-0.04467518915547258,-0.48898892077656597,-0.34606255131830416,0.8686569736156078,0.9722136014502623,0.8117008292430724,Fall with Wiggling Hands,1
173,0.864,1.248,0.864,-0.224,-1.12,-1.248,0.11061728395061732,-0.6186666666666668,-0.3535802469135805,0.02657468068891938,0.21059002469135796,0.17991809541228468,Fall with Wiggling Hands,1
174,2.839684440460141,1.3387587964381478,1.5896555508174697,-2.3413354276781506,-3.0524069582348785,-2.6248944193275365,0.08543404216620328,-0.8007257689955855,-0.26102926987661995,1.0756670701518898,0.9181282226549105,0.8898922602873487,Fall with Wiggling Hands,1
175,2.3220751280921674,1.842767115319785,2.127687394268698,-2.3659797094891446,-3.0115759636087427,-2.346953300729021,0.12622015555783708,-0.7983536654959831,-0.09353864622063549,0.9411243408457222,1.211348307449088,0.8043677687640026,Fall with Wiggling Hands,1
176,3.0352412475656974,1.375097820103448,3.098235230642924,-2.7716078160849764,-3.748144669507542,-2.4641227730215656,0.0364442567865197,-0.9247886263573091,-0.03280621254759519,1.094106706810687,1.1009348829924916,1.2069235970800969,Fall with Wiggling Hands,1
177,3.0779774834160785,1.6008353641438284,3.0672384251668667,-3.235271290729662,-3.4345089239163364,-2.7409976769025257,0.021776341118039604,-0.7448915220601201,-0.001621362994931429,1.1980902649756022,1.047223247734643,1.1576000908991264,Fall with Wiggling Hands,1
178,2.8913973304830822,1.871012561820081,1.561297658885919,-2.6694763930680896,-3.7215461760226374,-3.0777875257615683,-0.03784852360564535,-0.8510345091166177,-0.3156459893762722,0.9539251159595858,1.1902969479289136,1.1124531085528957,Fall with Wiggling Hands,1
179,3.031457481455648,1.277791931888196,3.4959881495698646,-2.4744357632842378,-3.3394703400680537,-3.0316326771147546,0.07588559193620281,-0.9650942872550626,0.05916922175085803,1.367293942148509,1.0823629681840095,1.2625982869015344,Fall with Wiggling Hands,1
180,2.6540986270184224,1.8800210108526816,3.121205691411537,-2.062666712038537,-3.2248591640792963,-2.5234019272770998,0.012097102291099854,-0.7806828055914098,-0.055973609161775253,0.8784341030065124,1.0515687889443097,0.9916015281796275,Fall with Wiggling Hands,1
181,2.6923699487832593,1.7584182775111503,2.615055479777881,-2.147159276672499,-2.9279573818794926,-2.9466136699610233,0.09080568663814409,-0.9802118745536561,0.06149319486021627,1.003631077378538,0.9166161365278226,1.0527395559925778,Fall with Wiggling Hands,1
182,2.5113235729154897,1.852535600742809,2.791102953712416,-2.505622812982716,-3.3403210182452314,-2.545782402800158,0.08939321853527687,-0.7350782609374739,-0.11727256869224095,0.964956141273336,1.1946042568034163,1.1484785418917975,Fall with Wiggling Hands,1
183,2.4508477335239465,2.1236886837609696,2.470613642903858,-1.983869554382613,-3.3668781500561034,-2.481881929889169,0.12025895434129769,-0.9826697276829104,0.008792426408475496,1.0010702112861734,1.165390324369933,0.8512636990238645,Fall with Wiggling Hands,1
184,0.608,0.192,0.192,-0.096,-1.024,-1.056,0.0849345794392524,-0.9148411214953267,-0.07985046728971966,0.0067967340379072394,0.02756097475762075,0.01430487483623024,Fall with Wiggling Hands,1
185,3.301086333230884,1.6480672732950528,2.972439540609117,-2.9532891695329506,-3.5709865100084306,-3.4540597957311974,0.06581463574165226,-0.8963031093308489,-0.2700185603115199,0.9856935956562689,1.0193417480097622,1.071648224918819,Fall with Wiggling Hands,1
186,2.3743842435610687,1.292983417728509,2.9484629637435162,-2.2249373832804524,-3.6058235221275865,-3.904152931669651,0.031140994924029584,-0.9977925303304931,-0.3345712633716549,1.0648392941333986,0.9734689618964129,1.24113957817096,Fall with Wiggling Hands,1
187,2.992976833379253,1.3366434057122312,1.79281669108007,-2.566906136981875,-3.094013371804343,-2.2996074315161597,0.2972670245884784,-0.9060625845839887,-0.282104159570949,1.1207571578381752,1.0065537272943434,0.9794905287377271,Fall with Wiggling Hands,1
188,2.8939219502894096,1.7590172534591888,2.8908839436458678,-2.383621451080646,-2.9159077891318046,-2.7398052140577582,0.0302764598042375,-0.8155264831678786,-0.3102971488596844,1.0474989309843472,1.1074046268060334,1.0804813819863426,Fall with Wiggling Hands,1
189,3.1053359691256954,1.581354772159374,2.595235271462174,-2.1679430435945006,-3.577991996569206,-3.38048947703136,0.1186962108258613,-0.6343104680026204,-0.4477898999990003,1.100697268642231,1.1774564448601188,1.1381701311974668,Fall with Wiggling Hands,1
190,3.14523831141865,1.6325610929249872,2.5039342844318013,-3.0599054318436765,-4.424468354282018,-3.142926212821395,0.1711979575114621,-0.6673463639526709,-0.2592598808196635,1.0642799712398394,1.29591467408465,1.106694971373897,Fall with Wiggling Hands,1
191,2.3827006223934797,1.808036277999448,2.405501263801473,-1.7367027978383938,-3.2622589715483516,-3.516213121923576,0.14031652886383775,-0.5978000092957771,-0.263353564335983,0.7999670131270281,1.0340775594476475,0.9954183776344577,Fall with Wiggling Hands,1
192,3.0266446235355526,1.4757254308799075,2.2607861098665545,-2.0138939887098832,-3.2072928703234345,-3.645845115578445,0.12573359807367845,-0.844303498725611,-0.3557058612380023,0.9948932697847588,1.134234625706924,1.0464265817260534,Fall with Wiggling Hands,1
193,2.5902857705127795,1.7192265227042123,2.065965349026611,-3.0785551015162356,-4.596817075389775,-2.933025399049653,0.11251121276631433,-0.7324697253927865,-0.3282135145157769,1.1832335857902536,1.2196954620658622,1.2239684197646503,Fall with Wiggling Hands,1
194,2.0759956586259762,1.6330447666513097,2.2527831242208345,-2.3784290758360185,-3.0935648269403377,-2.9555216342259265,0.0539780398071441,-0.6670426704968057,-0.256814813360846,1.0985905820223705,1.1953993039333342,1.2189136730057937,Fall with Wiggling Hands,1
195,0.608,0.192,0.192,-0.48,-3.296,-2.048,0.12766315789473692,-0.8235789473684203,-0.3055157894736844,0.024284854958448766,0.12236714903047086,0.12412536554016625,Fall with Wiggling Hands,1
196,2.7405915448303193,1.6961671858789131,2.5534836484343404,-2.709992897269936,-3.5851630169107427,-3.144592054398106,-0.009024292853285319,-0.9602618147834759,-0.16081617775679127,1.1042081855915162,1.186143533701266,1.141184537581373,Fall with Wiggling Hands,1
197,2.4674386027346045,1.51654087481826,2.5355879969367083,-2.716845591276231,-3.5050486664468545,-2.977663550372447,-0.11349912148542182,-0.7631633287422586,-0.09932774592947542,0.9835718682150119,1.0246843609951113,1.119919033508163,Fall with Wiggling Hands,1
198,3.167942230052544,1.36435734792226,1.6446267368734058,-1.6197748893998947,-3.478389022700787,-2.9647412201472836,0.007385449184001396,-0.8324715864618435,-0.23283175262725617,0.6968967736284287,1.008300077025639,0.9801610402349152,Fall with Wiggling Hands,1
199,3.332861594705132,1.573377228815772,2.809895709385433,-1.9050762060850548,-3.743362711139114,-2.379118286755287,0.21255189342892875,-0.90454498691518,-0.22045284210567515,1.0482771573997791,1.2393059224634617,0.9222692650326341,Fall with Wiggling Hands,1
200,1.9937176176066649,2.188797696410918,2.689200456313666,-2.6742443156650917,-3.9789806957796783,-2.943590433987713,0.0372830411428435,-0.930017743771502,-0.05630033149037873,0.9636197201864954,1.1892125236835491,1.2623649695188195,Fall with Wiggling Hands,1
201,2.874931506632451,1.9229730803973195,2.018927347441689,-2.0291796979685466,-4.101040522691629,-2.5209637594727585,0.1543508632135743,-0.9251234967772715,-0.14516447876409277,0.7612005675724969,1.2763062994044494,1.1175501892532396,Fall with Wiggling Hands,1
202,2.514235058368366,1.7521272557397078,2.9077213879813306,-2.0115005687046046,-3.7981986894949333,-3.281205869397479,0.07141696758066468,-1.0123580935455985,-0.17668952477267363,0.7645712411006313,1.1772219099494436,1.1926624495415603,Fall with Wiggling Hands,1
203,2.8099516868362833,1.319801593649299,2.6371098868825453,-3.2400299664501317,-3.3394500140229186,-2.936113831311739,0.3011592561902639,-0.8982701756680911,-0.20128775478207397,1.1228823389002098,0.9353858205130275,1.1232194728342744,Fall with Wiggling Hands,1
204,2.4176090987933336,1.573743712233946,1.8428461212415488,-2.690527664756948,-2.8595131238055336,-2.9560902265702307,-0.10596182761060562,-0.9115227932909997,-0.13895216357587034,1.1107940732335924,0.8132288448697169,0.7254292256299909,Fall with Wiggling Hands,1
205,3.05000275482543,1.9033722198584857,2.4046644853540005,-3.1444097453863264,-2.599426609588443,-2.6644041113952963,0.03667605450070745,-0.8129269742321245,-0.08723573143083217,1.1090548198827026,0.772982245574987,1.034280257890145,Fall with Wiggling Hands,1
206,0.48,-0.256,0.864,-0.224,-1.504,-0.896,0.02734545454545455,-0.8957090909090903,-0.1701818181818183,0.007239426115702478,0.02700558809917355,0.05235305785123968,Fall with Wiggling Hands,1
207,2.73898418384561,2.5806559270345923,2.2878960307932226,-2.352589676464543,-3.2478029572118823,-2.997306616505029,0.05781645843849471,-0.8557374291165213,-0.26241705193023335,1.192398648396464,0.9457733508725616,1.2777703393758186,Fall with Wiggling Hands,1
208,3.4689364942186383,1.1800523163614236,2.5865460529752156,-2.145207293844973,-3.3041009430469686,-3.0031151210218945,0.17271255130824828,-0.7024505838405066,-0.4055235623680634,0.9493000731562862,0.8627482404169311,1.357968229354652,Fall with Wiggling Hands,1
209,2.656747321321716,1.6357380199263156,2.111474166116251,-2.497944193920643,-3.757644450941506,-3.7524231006749393,-0.14509892028478272,-0.7197303301286501,-0.3380028295989481,1.0557946778577016,1.0451020852153055,1.1893267343594234,Fall with Wiggling Hands,1
210,2.3246626808745074,1.0900831446561172,3.5186242337085,-3.025625143431734,-4.370828287798231,-2.9950347617550714,0.14663308766316283,-0.8175625307818762,-0.11634711072258945,1.3775515130837632,0.9582441919699513,1.3555621349357254,Fall with Wiggling Hands,1
211,2.058948648134545,1.465928340738329,2.5167186297688584,-3.3727252038787836,-2.947068922662506,-2.2336857625526463,0.06337350198369561,-0.7253442436548792,-0.16766942535379376,1.025409372697278,1.014496811628392,1.2219430335728665,Fall with Wiggling Hands,1
212,2.5078283229563927,0.8852738522106098,1.8170624978800105,-2.74037777347839,-4.007224247385145,-3.4332136155218476,0.05015835090314989,-0.8983821608887124,-0.4643412026728783,1.134152436961938,1.0798500592020188,1.373062073455306,Fall with Wiggling Hands,1
213,1.940527292149688,1.7629052373894059,2.4051388915834524,-3.24584157759832,-3.925879758028808,-3.1703692340293332,0.05091238169214294,-0.8022723158606234,-0.2770473092977862,1.0248104604164598,1.3479800937096262,1.422364135769843,Fall with Wiggling Hands,1
214,2.2324665166902413,1.158753136459493,2.3012103417967666,-2.857787268628796,-3.0409339688165735,-3.7222732414414414,0.010811385508621072,-0.740606738164491,-0.23427940188253069,0.9073024449319769,0.839376594128035,1.1303557235000548,Fall with Wiggling Hands,1
215,2.566385713773765,2.3016449940390187,2.509472817061939,-1.9092795561972111,-2.770248622521112,-2.8583223819871533,0.16922006877696438,-0.7436064332065898,-0.051622059246633205,0.9639591197550971,0.722666178246534,1.0995612616406398,Fall with Wiggling Hands,1
216,2.29041528462214,1.2775754931306826,1.9954533515083528,-2.8994040852820206,-3.1121781224788334,-3.7889859467465827,0.058201572969623604,-0.7926874513744657,-0.336747055130908,1.1271548801938807,0.8377980498625839,1.1822551308615845,Fall with Wiggling Hands,1
217,0.48,-0.256,0.864,-0.224,-1.504,-1.024,0.0841481481481482,-0.7857777777777772,-0.25046913580246927,0.019581015089163243,0.05160454320987656,0.18315163176345076,Fall with Wiggling Hands,1
218,0.384,-0.192,0.288,-0.544,-1.792,-0.352,0.04442352941176474,-0.9543529411764708,0.0470588235294118,0.009760385328719723,0.021472110726643602,0.005218502422145329,Try to Keep Balance,0
219,0.608,-0.192,0.288,-0.544,-2.144,-0.608,0.07188405797101453,-0.9544347826086955,-0.05286956521739129,0.0339376097458517,0.060607637051039706,0.023917852551984874,Try to Keep Balance,0
220,0.128,-0.928,0.128,0,-0.992,-0.032,0.05648979591836739,-0.9596734693877541,0.05616326530612249,0.0006436784673052896,7.303623490212394e-05,0.0006282182423990006,Try to Keep Balance,0
221,0.192,-0.928,0.128,0,-1.056,-0.064,0.061866666666666695,-0.9629866666666665,0.047360000000000034,0.0020024888888888893,0.0003870264888888891,0.0022216704000000004,Try to Keep Balance,0
222,0.224,-0.928,0.128,-0.064,-1.056,-0.064,0.06450793650793654,-0.9650793650793654,0.02692063492063493,0.003201773746535653,0.0004943270345175109,0.0023472794154698897,Try to Keep Balance,0
223,0.576,-0.256,0.704,-0.512,-2.496,-0.416,-0.011155963302752312,-0.960587155963302,-0.08543119266055052,0.01988581971214544,0.0405650864405353,0.013660630586650957,Try to Keep Balance,0
224,0.576,-0.256,0.832,-0.576,-2.496,-0.544,0.05420408163265307,-0.9645714285714281,-0.042122448979591845,0.042807550187421904,0.07084408163265304,0.04107696459808411,Try to Keep Balance,0
225,0.544,-0.416,1.056,-0.576,-1.728,-0.544,0.1027692307692308,-0.9710769230769232,-0.001230769230769233,0.03963417751479291,0.06576776331360944,0.0758138698224852,Try to Keep Balance,0
226,0.64,-0.224,0.352,-0.448,-1.536,-0.352,0.12906666666666677,-0.964977777777778,-0.009244444444444447,0.020080640000000007,0.021274421728395065,0.009312584691358023,Try to Keep Balance,0
227,0.832,0.096,1.024,-0.608,-1.792,-0.768,0.13233898305084746,-0.9778983050847458,-0.02440677966101695,0.08061683424303363,0.09553646423441542,0.06370803792013789,Try to Keep Balance,0
228,0.832,0.096,1.024,-0.608,-1.792,-0.768,0.10026666666666666,-0.9930666666666671,-0.07359999999999998,0.10873059555555557,0.13192419555555554,0.10316117333333337,Try to Keep Balance,0
229,0.544,-0.608,0.448,-0.32,-1.568,-0.48,0.12055813953488377,-0.9458604651162793,-0.06995348837209305,0.04066647917793404,0.030543887506760417,0.055832090859924285,Try to Keep Balance,0
230,0.544,-0.128,0.448,-0.32,-1.792,-0.608,0.10748717948717953,-0.9481025641025635,-0.04964102564102564,0.027542301117685703,0.04059527153188692,0.05512920447074291,Try to Keep Balance,0
231,0.48,0.096,1.056,-0.064,-1.216,-0.192,0.17469387755102053,-0.9162448979591831,0.016326530612244837,0.006189314452311537,0.030351940024989584,0.08625099541857562,Jump,0
232,1.536,0.544,2.016,-0.224,-4.096,-0.32,0.23476923076923095,-0.8873846153846152,0.2027692307692308,0.06986063905325443,0.7602063905325444,0.2091049467455621,Jump,0
233,1.536,0.544,2.016,-0.224,-4.096,-0.448,0.24441904761904773,-0.8374857142857141,0.21820952380952388,0.1013101482086168,1.204642516462585,0.17633827990929693,Jump,0
234,1.504,0.48,2.176,-0.16,-4.096,-0.448,0.21086315789473692,-0.8673684210526315,0.19873684210526318,0.1008369391689751,1.0670182116343494,0.16291074127423819,Jump,0
235,1.504,0.48,2.176,-0.288,-4.096,-0.32,0.21879069767441872,-1.0254883720930232,0.20948837209302337,0.11239853758788534,1.0698872731206053,0.18400224986479183,Jump,0
236,1.664,0.32,1.664,-0.288,-4.096,-0.416,0.22880000000000006,-1.0715999999999997,0.1448,0.13417215999999993,1.1403774400000004,0.14302655999999994,Jump,0
237,1.664,0.352,1.632,-0.256,-4.096,-0.672,0.18541176470588241,-1.0334117647058823,0.07670588235294118,0.11795753633217991,0.9902097716262979,0.1289980899653979,Jump,0
238,0.032,0.288,1.152,-0.128,-0.32,0.928,-0.035826086956521765,-0.17739130434782616,1.0139130434782604,0.002244839319470701,0.024830064272211735,0.0011782533081285448,Sitting Still,0
239,0.032,0.288,1.152,-0.192,-0.32,0.928,-0.09828571428571435,-0.0785714285714286,1.0288571428571431,0.0024999183673469457,0.012231102040816304,0.0008449795918367371,Sitting Still,0
240,-0.096,-0.064,1.056,-0.192,-0.096,0.992,-0.1313103448275863,-0.06731034482758626,1.0295172413793108,0.00014793816884661065,9.49726516052317e-05,0.00021673246135552992,Sitting Still,0
241,-0.128,-0.064,1.056,-0.16,-0.096,0.992,-0.1293793103448277,-0.06786206896551729,1.0289655172413796,4.223543400713444e-05,0.00010867063020214024,0.00018720570749108259,Sitting Still,0
242,-0.032,-0.064,1.056,-0.16,-0.096,0.992,-0.12800000000000009,-0.06888135593220343,1.0299661016949155,0.000104135593220339,0.00013237575409365135,0.0001900327492099973,Sitting Still,0
243,-0.032,-0.064,1.056,-0.16,-0.096,0.992,-0.12827118644067806,-0.0699661016949153,1.0321355932203393,0.0001300959494398156,0.0001553208848032176,0.0002288629704108018,Sitting Still,0
244,-0.096,-0.064,1.056,-0.16,-0.096,0.992,-0.12914285714285725,-0.07085714285714291,1.0311428571428576,5.3551020408163484e-05,0.00017240816326530585,0.00021412244897959257,Sitting Still,0
245,-0.128,-0.064,1.056,-0.16,-0.096,0.992,-0.12944144144144154,-0.07293693693693698,1.0291891891891896,4.404837269702142e-05,0.00020611314016719421,0.0001575768200633065,Sitting Still,0
246,-0.128,-0.064,1.056,-0.16,-0.096,0.992,-0.12882051282051293,-0.07439316239316245,1.02974358974359,2.5583168967784228e-05,0.0002245633720505515,0.00020331886916502372,Sitting Still,0
247,-0.096,-0.064,1.056,-0.16,-0.096,0.992,-0.12854237288135603,-0.07755932203389836,1.0294237288135597,3.441769606434928e-05,0.000250043091065786,0.00021356621660442444,Sitting Still,0
248,-0.096,-0.032,1.056,-0.256,-0.096,0.992,-0.1290940170940172,-0.07876923076923083,1.0313846153846153,0.00019135013514500704,0.0002719894806048651,0.00019927942143326815,Sitting Still,0
249,0.224,0.32,0.992,-0.032,-0.96,-0.16,0.02685714285714286,-0.9057142857142858,-0.05257142857142861,0.003136979591836735,0.04293191836734694,0.03589224489795918,Throw Himself on Sofa,0
250,0.448,0.576,2.176,-0.288,-0.96,-0.16,-0.027139240506329126,-0.31635443037974703,0.7242531645569621,0.01936756289056241,0.19245982374619452,0.35591588527479556,Throw Himself on Sofa,0
251,0.416,0.224,0.896,-0.128,-0.96,-0.096,0.058181818181818196,-0.8019393939393944,0.09503030303030302,0.007413421487603307,0.09470072359963269,0.07437869605142332,Throw Himself on Sofa,0
