uid,x,y,z,timeStamp,time,activity,activityID,isFall
a0:e6:f8:00:00:c1,-0.16,-1.024,-0.288,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0,-1.056,-0.128,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.096,0.032,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.024,0.224,-0.032,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.152,0.256,-0.128,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.088,0.256,0.032,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.024,0.256,0.032,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.992,0.224,0,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.32,-0.832,-0.192,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.32,-0.896,-0.288,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.032,-0.96,0.032,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.096,-0.992,0.256,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.416,-0.768,-0.128,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.512,-0.64,0.064,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.192,-0.096,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.192,-0.096,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.736,0.16,-0.032,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.704,0.16,0.032,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.672,0.16,0.064,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.704,0.16,0.064,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.192,0.096,1521640245,2018-03-21 13:50:45,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.024,0.224,-0.032,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.28,0.256,-0.16,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.6,0.384,-0.224,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.28,0.416,-0.064,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.704,0.288,0.192,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.64,0.352,0.096,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.384,-0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.152,0.288,-0.256,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.256,-0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.736,0.32,0.064,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.736,0.448,0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.032,-0.8,-0.48,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.032,-0.832,-0.224,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0,-0.896,-0.032,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0,-0.928,-0.256,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0,-0.928,-0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.032,-0.896,-0.096,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.416,0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.352,0.096,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.992,0.288,0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.96,0.192,0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.16,0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.96,0.192,0.096,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.216,0.352,-0.16,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.024,0.416,-0.032,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.288,-0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.224,-0.224,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.224,-0.192,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.256,-0.16,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.032,-1.056,-0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.352,-1.024,-0.192,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.384,-0.896,-0.16,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.32,-0.928,0.032,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0,-0.896,0.032,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.224,-0.736,0.064,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.288,-0.128,1521640246,2018-03-21 13:50:46,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.224,-0.096,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.224,-0.032,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.192,-0.032,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.056,0.16,-0.096,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.12,0.192,-0.032,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.768,0.16,0.256,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.64,0.224,0.384,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.288,0.32,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.184,0.16,-0.032,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.12,0.128,0.128,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.96,0.16,0.224,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.256,0.16,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.352,0.096,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.32,0.064,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.288,0.064,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.288,0.064,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.32,0.064,1521640247,2018-03-21 13:50:47,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.32,-0.256,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.216,0.288,-0.224,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.088,0.256,-0.032,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.192,-0.096,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.224,-0.192,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.8,0.224,-0.192,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.344,0.288,-0.096,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.256,0.224,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.672,0.288,0.416,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.256,0.224,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.056,0.16,-0.032,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.024,0.096,0.032,1521640248,2018-03-21 13:50:48,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.16,-1.344,-0.16,1521640249,2018-03-21 13:50:49,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.064,-0.896,-0.128,1521640249,2018-03-21 13:50:49,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.32,-0.672,-0.256,1521640249,2018-03-21 13:50:49,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.16,-0.928,-0.032,1521640249,2018-03-21 13:50:49,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.16,-1.056,-0.16,1521640249,2018-03-21 13:50:49,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.064,-1.024,-0.224,1521640249,2018-03-21 13:50:49,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.576,0.32,0.224,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.768,0.352,0.064,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.184,0.32,-0.192,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.152,0.224,-0.128,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.224,0.064,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.768,0.288,0.128,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.224,0.096,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.992,0.256,0.032,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.472,0.384,-0.032,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.248,0.384,0.128,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.64,0.288,0.128,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.768,0.288,0,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.064,-0.96,0.032,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.16,-0.992,0,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.032,-0.992,-0.128,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.192,-1.248,-0.128,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.192,-1.312,-0.224,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.224,-0.864,-0.256,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.152,0.288,-0.128,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.216,0.192,-0.096,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.056,0.224,0.032,1521640250,2018-03-21 13:50:50,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.96,0.224,0,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.992,0.224,-0.096,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.96,0.192,-0.096,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.192,-0.064,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.224,-0.032,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.224,-0.064,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.224,-0.096,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.224,-0.128,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.088,0.256,-0.224,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.192,-0.928,-0.128,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0,-0.928,-0.064,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.032,-0.864,-0.224,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.096,-0.896,-0.128,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.096,-0.928,-0.192,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.288,-0.896,-0.128,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.992,0.352,-0.256,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.352,-0.16,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.96,0.416,-0.192,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.056,0.448,-0.192,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.088,0.416,-0.224,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.992,0.352,-0.192,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.608,-0.896,-0.64,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.256,-1.024,-0.096,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.48,-0.896,-0.096,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.224,-0.928,0.032,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.064,-0.896,-0.224,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.16,-0.992,-0.256,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.352,-0.128,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.384,-0.096,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.352,-0.096,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.32,-0.032,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.352,0.032,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.96,0.352,0.096,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.064,-0.992,-0.096,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.096,-0.96,0.032,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.064,-0.896,-0.352,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.032,-0.896,-0.32,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.096,-0.928,-0.128,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.064,-0.96,-0.16,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0,-0.96,-0.16,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.032,-0.96,-0.16,1521640251,2018-03-21 13:50:51,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.032,-0.864,-0.16,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.032,-0.928,-0.16,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.096,-0.928,-0.128,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.032,-0.928,-0.096,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.992,0.224,0.16,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.056,0.224,0.128,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.312,0.288,0.096,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.088,0.256,0.096,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.736,0.224,0.064,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.768,0.224,-0.032,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.192,-0.832,-0.128,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.224,-0.864,-0.032,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.128,-1.024,-0.192,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.032,-0.992,-0.288,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.032,-0.928,-0.16,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.128,-0.992,-0.064,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.288,-0.128,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.8,0.256,-0.096,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.768,0.224,-0.064,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.8,0.224,-0.032,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.256,0.032,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.256,0.064,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.448,-0.832,-0.288,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.32,-0.928,0,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.096,-1.088,0.288,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.256,-0.992,-0.192,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.48,-0.768,0.128,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.384,-0.608,0.064,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.056,0.224,0.096,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.184,0.224,0.032,1521640252,2018-03-21 13:50:52,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.536,0.288,-0.096,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.184,0.288,0.128,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.608,0.32,0.32,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.576,0.32,0.16,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.32,-0.032,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.184,0.288,-0.064,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.288,0.064,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.736,0.256,0.096,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.8,0.288,-0.032,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.288,-0.064,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.256,-0.576,-0.256,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.032,-1.024,-0.416,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,-0.032,-1.12,-0.16,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.064,-1.024,-0.096,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.16,-0.896,-0.064,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.128,-0.864,-0.224,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.256,-0.032,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.832,0.256,0.032,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.8,0.256,0.096,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.8,0.224,0.096,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.224,0.096,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.056,0.192,0.096,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.632,0.256,0.096,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.28,0.384,0.256,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.544,0.448,0.096,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.512,0.256,0,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.288,-0.16,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.28,0.352,-0.16,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.96,0.256,-0.128,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.192,-0.16,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.8,0.288,-0.096,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.864,0.32,-0.064,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.288,-0.096,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.96,0.256,-0.096,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.288,-0.416,0.064,1521640253,2018-03-21 13:50:53,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.256,-0.576,0.064,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.352,-0.736,0.224,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.064,-1.28,0.736,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.64,-1.184,0.896,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c1,0.416,-1.376,0.032,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.224,-0.096,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.928,0.192,-0.064,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.088,0.192,-0.032,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.152,0.16,-0.128,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,1.312,0.192,-0.224,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.992,0.256,0.096,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.608,0.224,0.416,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.704,0.192,0.192,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
a0:e6:f8:00:00:c0,0.896,0.128,-0.064,1521640254,2018-03-21 13:50:54,Walk on flat ground,31,0
