id,max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,var_x,var_y,var_z,activity,isFall,timestamp,duration
97,1.216,0.128,1.312,-0.512,-2.4,-0.064,0.232,-0.8352,0.4592,0.1318784,0.67490816,0.13683456,Run Up Stairs,0,1521641216,3.879000187
98,0.992,0.48,1.728,-0.736,-2.56,-0.416,0.106763636,-0.914036364,0.094545455,0.064368217,0.218941017,0.148859557,Run Up Stairs,0,1521641229,4.96600008
99,1.28,0.832,1.76,-1.312,-3.328,-0.448,0.149423729,-0.966779661,0.331118644,0.197598244,0.64091729,0.232437189,Run Up Stairs,0,1521641231,4.980999947
100,1.28,0.832,1.76,-1.312,-3.328,-0.576,0.149137615,-0.983779817,0.31853211,0.205367807,0.80235386,0.239848708,Run Up Stairs,0,1521641234,4.940999985
101,0.992,0.704,1.536,-0.672,-2.72,-0.576,0.201056604,-0.932226415,0.252377358,0.103380619,0.701344854,0.197290424,Run Up Stairs,0,1521641236,4.739000082
102,1.056,0.544,1.472,-0.8,-2.304,-0.576,0.128288288,-0.928288288,0.106666667,0.075360782,0.321545142,0.136871592,Run Up Stairs,0,1521641250,4.941000223
103,1.344,0.704,1.504,-1.024,-2.752,-0.608,0.195254237,-0.924474576,0.302101695,0.201734766,0.675367639,0.19441321,Run Up Stairs,0,1521641252,4.981000185
104,1.472,0.768,1.504,-1.024,-2.752,-0.96,0.155514019,-0.944149533,0.279626168,0.233767689,0.686374258,0.210069991,Run Up Stairs,0,1521641255,4.961000204
105,1.472,0.768,1.184,-0.736,-2.4,-0.96,0.119188406,-0.955362319,0.157681159,0.128872153,0.42872284,0.173139666,Run Up Stairs,0,1521641257,3.622000217
106,0.128,-0.928,-0.032,0.096,-0.96,-0.064,0.104615385,-0.959076923,-0.035384615,0.000201467,2.87E-05,9.69E-05,Stand Still,0,1521641341,4.970000267
107,0.128,-0.928,0,0.096,-0.96,-0.064,0.102704762,-0.959390476,-0.037485714,0.000169599,1.91E-05,0.000164955,Stand Still,0,1521641343,4.940000057
108,0.128,-0.928,0,0.096,-0.96,-0.064,0.103410526,-0.959326316,-0.043452632,0.000182221,2.11E-05,0.000256879,Stand Still,0,1521641346,4.999000072
109,0.128,-0.832,-0.032,0.064,-0.96,-0.064,0.105090909,-0.956,-0.054181818,0.000231537,0.000251636,0.000217785,Stand Still,0,1521641348,4.979000092
110,0.128,-0.832,-0.032,0.064,-0.96,-0.064,0.102970297,-0.956514851,-0.046891089,0.000194742,0.000221042,0.00025477,Stand Still,0,1521641351,4.999000311
111,0.128,-0.928,-0.032,0.096,-0.96,-0.064,0.10232967,-0.958945055,-0.036571429,0.000162485,3.26E-05,0.000125388,Stand Still,0,1521641353,4.959000349
112,0.128,-0.928,0,0.096,-1.024,-0.064,0.102063158,-0.96,-0.035705263,0.000157259,6.47E-05,0.000147955,Stand Still,0,1521641356,4.941000223
113,0.128,-0.928,0,0.096,-1.024,-0.064,0.101084112,-0.960299065,-0.034691589,0.000136843,6.69E-05,0.000117167,Stand Still,0,1521641358,4.981000185
114,0.128,-0.928,0,0.096,-0.992,-0.064,0.100266667,-0.959390476,-0.034438095,0.000118329,3.86E-05,9.16E-05,Stand Still,0,1521641361,4.941000223
115,0.128,-0.928,0,0.096,-0.96,-0.064,0.099622642,-0.958792453,-0.03954717,0.000102801,3.72E-05,0.00020387,Stand Still,0,1521641363,4.981000185
116,0.128,-0.928,-0.032,0.096,-0.96,-0.064,0.098857143,-0.959142857,-0.040857143,8.33E-05,2.67E-05,0.00020498,Stand Still,0,1521641366,4.983000278
117,0.128,-0.928,-0.032,0.096,-0.96,-0.064,0.09737931,-0.959172414,-0.038344828,4.22E-05,2.58E-05,0.000162778,Stand Still,0,1521641368,4.963000298
118,0.128,-0.928,-0.032,0.064,-0.992,-0.064,0.096633663,-0.959366337,-0.047524752,4.02E-05,4.02E-05,0.000255774,Stand Still,0,1521641371,4.363000154
119,0.192,-0.768,0.288,0,-1.056,-0.256,0.022974359,-0.935794872,-0.111179487,0.001940281,0.001580266,0.007265788,Fall,1,1521641647,4.999000311
120,0.192,-0.768,0.288,0,-0.96,-0.192,0.073142857,-0.896,-0.057904762,0.003427265,0.002535619,0.021027991,Fall,1,1521641649,3.599000216
121,0.096,-0.896,-0.064,0.064,-0.96,-0.192,0.074666667,-0.945066667,-0.1216,0.000227556,0.000357262,0.000846507,Fall,1,1521641664,3.799999952
122,0.704,1.248,0.864,-0.224,-1.088,-0.32,0.096581818,-0.900654545,-0.111418182,0.009345989,0.055050917,0.016732752,Fall with Wiggling Hands,1,1521641938,4.978000164
123,0.864,1.248,0.864,-0.224,-1.12,-1.248,0.110617284,-0.618666667,-0.353580247,0.026574681,0.210590025,0.179918095,Fall with Wiggling Hands,1,1521641940,4.548000097
124,0.608,0.192,0.192,-0.096,-1.024,-1.056,0.084934579,-0.914841121,-0.079850467,0.006796734,0.027560975,0.014304875,Fall with Wiggling Hands,1,1521641951,4.960000277
125,0.608,0.192,0.192,-0.48,-3.296,-2.048,0.127663158,-0.823578947,-0.305515789,0.024284855,0.122367149,0.124125366,Fall with Wiggling Hands,1,1521641953,4.570000172
126,0.48,-0.256,0.864,-0.224,-1.504,-0.896,0.027345455,-0.895709091,-0.170181818,0.007239426,0.027005588,0.052353058,Fall with Wiggling Hands,1,1521641966,4.999000072
127,0.48,-0.256,0.864,-0.224,-1.504,-1.024,0.084148148,-0.785777778,-0.250469136,0.019581015,0.051604543,0.183151632,Fall with Wiggling Hands,1,1521641968,4.530999899
128,0.384,-0.192,0.288,-0.544,-1.792,-0.352,0.044423529,-0.954352941,0.047058824,0.009760385,0.021472111,0.005218502,Try to Keep Balance,0,1521642022,4.940000296
129,0.608,-0.192,0.288,-0.544,-2.144,-0.608,0.071884058,-0.954434783,-0.052869565,0.03393761,0.060607637,0.023917853,Try to Keep Balance,0,1521642024,4.980000257
130,0.128,-0.928,0.128,0,-0.992,-0.032,0.056489796,-0.959673469,0.056163265,0.000643678,7.30E-05,0.000628218,Try to Keep Balance,0,1521642063,4.980000257
131,0.192,-0.928,0.128,0,-1.056,-0.064,0.061866667,-0.962986667,0.04736,0.002002489,0.000387026,0.00222167,Try to Keep Balance,0,1521642065,4.960000277
132,0.224,-0.928,0.128,-0.064,-1.056,-0.064,0.064507937,-0.965079365,0.026920635,0.003201774,0.000494327,0.002347279,Try to Keep Balance,0,1521642068,4.339000225
133,0.576,-0.256,0.704,-0.512,-2.496,-0.416,-0.011155963,-0.960587156,-0.085431193,0.01988582,0.040565086,0.013660631,Try to Keep Balance,0,1521642099,4.920000076
134,0.576,-0.256,0.832,-0.576,-2.496,-0.544,0.054204082,-0.964571429,-0.042122449,0.04280755,0.070844082,0.041076965,Try to Keep Balance,0,1521642101,4.940000057
135,0.544,-0.416,1.056,-0.576,-1.728,-0.544,0.102769231,-0.971076923,-0.001230769,0.039634178,0.065767763,0.07581387,Try to Keep Balance,0,1521642104,4.24000001
136,0.64,-0.224,0.352,-0.448,-1.536,-0.352,0.129066667,-0.964977778,-0.009244444,0.02008064,0.021274422,0.009312585,Try to Keep Balance,0,1521642154,4.980000019
137,0.832,0.096,1.024,-0.608,-1.792,-0.768,0.132338983,-0.977898305,-0.02440678,0.080616834,0.095536464,0.063708038,Try to Keep Balance,0,1521642156,4.980999947
138,0.832,0.096,1.024,-0.608,-1.792,-0.768,0.100266667,-0.993066667,-0.0736,0.108730596,0.131924196,0.103161173,Try to Keep Balance,0,1521642159,4.960999966
139,0.544,-0.608,0.448,-0.32,-1.568,-0.48,0.12055814,-0.945860465,-0.069953488,0.040666479,0.030543888,0.055832091,Try to Keep Balance,0,1521642161,4.924000025
140,0.544,-0.128,0.448,-0.32,-1.792,-0.608,0.107487179,-0.948102564,-0.049641026,0.027542301,0.040595272,0.055129204,Try to Keep Balance,0,1521642164,4.280999899
141,0.48,0.096,1.056,-0.064,-1.216,-0.192,0.174693878,-0.916244898,0.016326531,0.006189314,0.03035194,0.086250995,Jump,0,1521642342,4.959000349
